,SE_NUMBER,TIME,BID_PRICE,PRICE,DATE,TITLE,CONTENT
241,1.0,08:55,56.05,56.6,15/09/2020,Giá vàng hôm nay ngày 15/9/2020: vàng tiếp tục đà tăng,"Giá vàng hôm nay lúc 9h50 ngày 15/9/2020 tiếp tục tăng từ 100.000 đến 200.000 đồng/lượng. Chênh lệch mua vào bán ra giao động từ 330.000 đến 570.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC mua vào bán ra lần lượt là 56.100.000 và 56.670.000/lượng, tăng 150.000/lượng cả 2 chiều. Chênh lệch mua bán là 570.000/lượng
Giá vàng tại hệ thống Bảo Tín Minh Châu tăng 170.000/lượng chiều mua lên mức 56.300.000/lượng mua vào và tăng 200.000/lượng chiều bán lên mức  56.630.000/lượng bán ra. Giá chênh mua bán là 330.000/lượng
Tại PNJ giá vàng mua vào ở mức 56.200.000/lượng (tăng 100.000/lượng), bán ra ở mức 56.600.000/lượng (tăng 150.000/lượng). Chênh lệch mua bán là 400.000/lượng
Giá vàng tại Phú Quý niêm yết ở mức 56.300.000 - 56.650.000/lượng (mua vào - bán ra), tăng 200.000/lượng cả 2 chiều. Giá chênh mua bán là 350.000/lượng
Tập đoàn DOJI mua vào ở mức 56.300.000/lượng (tăng 200.000/lượng), bán ra ở mức 56.300.000/lượng (tăng 150.000/lượng). Biên độ chênh lệch mua bán là 350.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay giao dịch ở mức 1961.9 USD/oz, tăng 5.15 USD/oz, tương đương 0.26%
Giá vàng thế giới tương lai giao dịch ở mức 1972.6 USD/oz, tăng 7.5 USD/oz, tương đương 0.38%

Giá vàng tăng do sự suy yếu của đồng USD và lợi tức trái phiếu chính phủ Mỹ xuống mức siêu ""thấp"". Đồng bạc xanh sụt giảm trong rổ tiền tệ do đồng euro tăng giá và sự lo ngại của giới đầu tư về triển vọng nền kinh tế Mỹ.
Neils Christensen, chuyên gia của Kitco cho rằng, vàng biến động nhẹ trong tuần vừa qua giống như ""sự bình yên trước cơn bão""."
242,1.0,09:50,56.05,56.55,16/09/2020,Giá vàng hôm nay ngày 16/9/2020: vàng bất ngờ quay đầu giảm,"Giá vàng hôm nay lúc 9h30 ngày 16/9/2020 giảm từ 100.000 đến 150.000 đồng/lượng. Chênh lệch mua bán từ 350.000 đến 520.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC mua vào ở mức 56.050.000/lượng (giảm 100.000/lượng), bán ra ở mức 56.570.000/lượng (giảm 150.000/lượng). Chênh lệch mua bán là 520.000/lượng
Tại BTMC, giá vàng mua vào bán ra lần lượt là 56.200.000 và 56.550.000/lượng, giảm 130.000/lượng chiều mua và 100.000/lượng chiều bán. Chênh lệch mua vào bán ra là 350.000/lượng
Giá vàng tại PNJ giảm 150.000/lượng chiều mua về mức 56.150.000/lượng, chiều bán giảm 100.000/lượng về mức 56.550.000/lượng. Chênh lệch mua vào bán ra là 400.000/lượng
Tập đoàn Phú Quý giao dịch giá vàng ở mức 56.150.000 - 56.550.000/lượng (mua vào - bán ra), giảm 150.000/lượng cả 2 chiều. Giá chênh mua bán là 380.000/lượng
Giá vàng tại DOJI mua vào ở mức 56.170.000/lượng, bán ra ở mức 56.550.000/lượng, giảm 130.000/lượng chiều mua và 100.000/lượng chiều bán. Chênh lệch mua bán là 380.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay tăng 5.37 USD/oz, tương đương 0.28% lên mức 1958.32 USD/oz
Giá vàng thế giới tương lai tăng 2.5 USD/oz, tương đương 0.13% lên mức 1964.4 USD/oz

Theo ông Michael Matousek tại U.S. Global Investors, các nhà đầu tư lạc quan rằng chính sách lãi suất thấp sẽ tiếp tục được duy trì trong ba năm tới, và điều đó sẽ có lợi cho vàng.
Các biện pháp kích thích tiền tệ chưa từng có trong lịch sử và môi trường lãi suất thấp đã làm cho giá vàng tăng 29% từ đầu năm đến nay, khiến cho kim loại quý này được coi là tài sản trú ẩn an toàn trong giai đoạn lạm phát và đồng tiền mất giá./."
243,1.0,09:05,56.15,56.6,17/09/2020,Giá vàng hôm nay ngày 17/9/2020: giảm nhẹ,"Giá vàng hôm nay lúc 9h26 ngày 17/9/2020 giảm nhẹ từ 100.000 đến 200.000 đồng/lượng. Chênh lệch mua vào bán ra từ 300.000 đến 470.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại công ty VBĐQ Sài Gòn mua vào ở mức 56.100.000/lượng (giảm 150.000/lượng), bán ra ở mức 56.570.000/lượng (giảm 200.000/lượng). Giá chênh mua bán là 470.000/lượng
Tại hệ thống BTMC, giá vàng giảm 180.000/lượng chiều mua về mức 56.150.000/lượng, chiều bán giảm 200.000/lượng về mức 56.450.000/lượng. Mức chênh mua bán là 300.000/lượng
Giá vàng tại PNJ mua vào bán ra lần lượt là 56.200.000 và 56.600.000/lượng, giảm 100.000/lượng cả 2 chiều. Giá chênh mua vào bán ra là 400.000/lượng
Tập đoàn Phú Quý giảm 200.000/lượng cả 2 chiều về mức 56.100.000/lượng mua vào và 56.450.000/lượng bán ra. Giá chênh mua bán là 350.000/lượng
Hệ thống DOJI niêm yết giá vàng ở mức 56.150.000 - 56.500.000/lượng (mua vào - bán ra), giảm 150.000/lượng chiều mua và 200.000/lượng chiều bán. Chênh lệch mua vào bán ra là 350.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay ở mức 1948.21 USD/oz, giảm 10.79 USD/oz, tương đương 0.55%
Giá vàng thế giới tương lai giao dịch quanh mức 1952.5 USD/oz, giảm 0.75% tương đương 14.6 USD/oz

Sau khi lập mốc đỉnh kỷ lục từ trước đến nay, giá vàng gần đây đã giảm. Tuy nhiên, mức giảm không nhiều và đây là tín hiệu cho thấy vàng có thể bứt phá tăng trở lại bất cứ lúc nào.
Dưới tác động của Fed khi liên tục bơm tiền, nhiều khả năng vàng sẽ trở lại ngưỡng 2.000 USD/ounce nếu vượt qua được ngưỡng kháng cự quan trọng 1.973 USD/ounce. Theo kết quả khảo sát của Empire State, trong dài hạn, giá vàng được dự báo sẽ lên mức 2.000 USD/ounce.
Vàng được dự báo sẽ còn tăng giá còn do những rủi ro trên thị trường chứng khoán Mỹ và căng thẳng địa chính trị Iran- Mỹ, Mỹ - Trung Quốc."
244,1.0,09:45,56.1,56.55,18/09/2020,Giá vàng hôm nay ngày 18/9/2020: vàng tăng trở lại,"Giá vàng hôm nay lúc 9h21 ngày 18/9/2020 tăng trở lại từ 50.000 đến 120.000 đồng/lượng. Chênh lệch giá vàng mua vào bán ra từ 320.000 đến 470.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC tăng 50.000/lượng cả 2 chiều lên mức 56.100.000/lượng mua vào và 56.570.000/lượng bán ra. Chênh lệch mua vào bán ra là 470.000/lượng
Tại hệ thống BTMC, giá vàng mua vào ở mức 56.160.000/lượng (tăng 50.000/lượng), bán ra ở mức 56.480.000/lượng (tăng 90.000/lượng). Giá chênh mua bán là 320.000/lượng
Tập đoàn PNJ mua vào bán ra lần lượt là 56.100.000 và 56.500.000/lượng, tăng 100.000/lượng cả 2 chiều. Mức chênh mua bán là 400.000/lượng
Công ty Phú Quý niêm yết giá vàng ở mức 56.150.000/lượng mua vào và 56.500.000/lượng bán ra, tăng 50.000/lượng chiều mua và 100.000/lượng chiều bán. Chênh lệch mua bán là 350.000/lượng
Tập đoàn DOJI mua vào - bán ra ở mức 56.150.000 - 56.500.000/lượng, tăng 70.000/lượng chiều mua và 120.000/lượng chiều bán. Chênh lệch mua bán là 350.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay giao dịch ở mức 1950.98 USD/oz, tăng 7.03 USD/oz (0.36%)
Giá vàng thế giới tương lai 1958.6 USD/oz, tăng 8.7 USD/oz (0.45%)

Theo thông tin mới nhất từ Fed, lãi suất sẽ vẫn được duy trì ở mức gần 0% cho đến hết năm 2023 nhằm hỗ trợ nền kinh tế Mỹ. Điều này có thể là động lực thúc đẩy giá vàng trong dài hạn, nhưng các nhà đầu tư vẫn đang chốt lời trước đánh giá lạc quan hơn của Fed về nền kinh tế."
245,1.0,08:20,56.0,56.5,19/09/2020,,
246,,,,,20/09/2020,,
247,1.0,09:10,56.07,56.52,21/09/2020,"Giá vàng hôm nay ngày 21/9/2020: đầu tuần khởi sắc, giá vàng tăng nhẹ","Giá vàng hôm nay lúc 9h15 ngày 21/9/2020 tăng nhẹ từ 20.000 đến 70.000 đồng/lượng. Chênh lệch mua vào bán ra giao động từ 320.000 đến 470.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC tăng 70.000/lượng chiều mua lên mức 56.070.000/lượng, tăng 20.000/lượng chiều bán lên mức 56.540.000/lượng. Giá chênh mua bán là 470.000/lượng
Tại Bảo Tín Minh Châu, giá vàng không thay đổi chiều mua ở mức 56.150.000/lượng, trong khi chiều bán tăng 40.000/lượng lên mức 56.470.000/lượng. Biên độ chênh lệch mua vào bán ra là 320.000/lượng
Tập đoàn PNJ chưa thay đổi giá so với hôm trước, hiện vẫn niêm yết ở mức 56.100.000/lượng mua vào và 56.500.000/lượng bán ra. Theo đó, giá chênh mua bán vẫn duy trì ở 400.000/lượng
Tại Phú Quý, giá vàng mua vào ở mức 56.150.000/lượng (tăng 50.000/lượng), bán ra ở mức 56.500.000/lượng (tăng 50.000/lượng). Chênh lệch mua bán là 350.000/lượng
Giá vàng tại DOJI mua vào bán ra lần lượt là 56.120.000 và 56.470.000/lượng, tăng 20.000/lượng cả 2 chiều. Giá chênh mua vào bán ra là 350.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay tăng 2.19 USD/oz, (0.11%), lên mức 1952.49 USD/oz
Giá vàng thế giới tương lai giảm 3.1 USD/oz (0.16%) về mức 1959 USD/oz

Tuần vừa qua chứng kiến sự tăng giảm đan xen của giá vàng trong nước và thế giới. Giá vàng trong nước kết thúc phiên cuối tuần tuần hầu như không thay đổi so với phiên đầu tuần.
Trong khi đó, giá vàng thế giới tăng 2 tuần liên tiếp, trong bối cảnh Fed thông báo về khả năng duy trì lãi suất thấp trong 3 đến 4 năm tới. Trong cả tuần giá vàng tăng 0,7%, sau khi tăng ở mức tương tự trong tuần trước."
248,1.0,08:15,56.1,56.55,22/09/2020,Giá vàng hôm nay ngày 22/9/2020: vàng quay đầu giảm,"Giá vàng hôm nay ngày 22/9/2020 giảm từ 190.000 đến 300.0000 đồng/lượng. Chênh lệch mua vào bán ra từ 380.000 đến 470.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC mua vào - bán ra lần lượt là 55.800.000 và 56.270.000/lượng, giảm 300.000/lượng cả 2 chiều. Chênh lệch giá mua vào bán ra là 470.000/lượng
Giá vàng tại hệ thống Bảo Tín Minh Châu giảm 250.000/lượng chiều mua về mức 55.850.000/lượng, chiều bán giảm 200.000/lượng về mức 56.230.000/lượng. Giá chênh mua bán là 380.000/lượng
Tại hệ thống PNJ, giá vàng niêm yết ở mức 55.850.000/lượng chiều mua và 56.300.000/lượng chiều bán, giảm 200.000/lượng cả 2 chiều. Chênh lệch giá mua vào bán ra là 450.000/lượng
Tập đoàn Phú Quý mua vào ở mức 55.850.000/lượng (giảm 250.000/lượng), bán ra ở mức 56.250.000/lượng (giảm 200.000/lượng). Mức chênh mua bán là 400.000/lượng
Giá vàng tại DOJI giảm 190.000/lượng chiều mua về mức 55.860.000/lượng, trong khi chiều bán giảm 260.000/lượng về mức 56.240.000/lượng. Chênh lệch mua vào bán ra là 380.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay ở mức 1908.12 USD/oz, giảm 4.21 USD/oz, tương đương 0.22%
Giá vàng thế giới tương lai giao dịch ở mức 1912.9 USD/oz, giảm 4.6 USD/oz, tương đương 0.24%

Trong phiên giao dịch đêm qua, giá vàng đã có thời điểm lao một mạch về ngưỡng 1.880 USD/ounce sau đó đã tăng dần lên mức giá trên 1.910 USD/oz như hiện tại.
Nguyên nhân đến từ sự mạnh lên của đồng USD, sự suy yếu của giá dầu thô kỳ hạn và giới đầu tư đổ xô đi bán vàng để bù lỗ cho chứng khoán."
249,1.0,09:30,55.7,56.15,23/09/2020,Giá vàng hôm nay ngày 23/9/2020: biến động nhẹ,"Giá vàng hôm nay ngày 23/9/2020 biến động từ giảm 150.000 đến tăng 50.000 đồng/lượng. Chênh lệch mua vào bán ra từ 320.000 đến 470.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC tăng 50.000/lượng cả 2 chiều lên mức 55.750.000/lượng mua vào và 55.750.000/lượng bán ra. Chênh lệch mua bán là 470.000/lượng
Giá vàng tại BTMC mua vào ở mức 55.780.000/lượng (giảm 20.000/lượng), bán ra ở mức 56.100.000/lượng (giảm 100.000/lượng). Giá chênh mua bán 320.000/lượng
Hệ thống PNJ giảm 100.000/lượng chiều mua về mức 55.700.000/lượng, chiều bán giảm 50.000/lượng về mức 56.150.000/lượng. Mức chênh mua bán là 450.000/lượng
Công ty Phú Quý mua vào bán ra lần lượt là 55.750.000 và 56.100.000/lượng, giảm 50.000/lượng chiều mua và 100.000/lượng chiều bán. Chênh lệch mua vào bán ra là 350.000/lượng
Tập đoàn DOJI mua vào ở mức 55.700.000/lượng, bán ra ở mức 56.100.000/lượng, giảm 50.000/lượng chiều mua và 150.000/lượng chiều bán. Mức chênh mua bán là 400.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay niêm yết ở mức 1899.53 USD/oz, giảm 0.01%, tương đương 0.21 USD/oz
Giá vàng thế giới tương lai giao dịch ở mức 1905.8 USD/oz, tăng 0.08%, tương đương 1.5 USD/oz

Giá vàng thế giới hôm qua giảm sâu, có lúc chỉ còn 1.893 USD/oz, giảm 60 USD/oz so với phiên giao dịch cuối tuần trước. Vàng tụt dốc mạnh trong bối cảnh thị trường chứng khoán thế giới bị bán tháo.
Theo Credit Suisse, vàng giảm mạnh xuống dưới ngưỡng 1.900 USD/ounce trong 1-2 phiên gần đây là do cổ phiếu bị bán tháo trên diện rộng. Theo phân tích kỹ thuật, ngưỡng hỗ trợ gần nhất là 1.897 USD/ounce.
Tuy nhiên, theo Credit Suisse xu hướng tăng dài hạn của vàng vẫn còn tiềm năng do đồng USD nằm trong xu hướng giảm, lợi tức thực của trái phiếu chính phủ ở mức thấp."
250,1.0,08:30,55.1,55.6,24/09/2020,Giá vàng hôm nay ngày 24/9/2020: giá vàng giảm về dưới mốc 56 triệu,"Giá vàng hôm nay ngày 24/9/2020 giảm từ 250.000 đến 450.000 đồng/lượng. Chênh lệch mua vào bán ra từ 300.000 đến 520.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại công ty VBĐG Sài Gòn mua vào ở mức 55.100.000/lượng, bán ra 55.620.000/lượng, giảm 300.000/lượng chiều mua và 250.000/lượng chiều bán. Chênh lệch mua bán là 520.000/lượng
Tại Bảo Tín Minh Châu, giá vàng giảm 350.000/lượng chiều mua về mức 55.150.000/lượng và giảm 380.000/lượng chiều bán về mức 55.450.000/lượng. Chênh lệch mua vào bán ra 300.000/lượng
Công ty PNJ niêm yết giá vàng mua vào bán ra lần lượt là 55.100.000 và 55.600.000/lượng, giảm 300.000/lượng chiều mua và 250.000/lượng chiều bán. Giá chênh mua bán 450.000/lượng
Tập đoàn Phú Quý mua vào 55.050.000/lượng (giảm 450.000/lượng), bán ra 55.500.000/lượng (giảm 450.000/lượng). Mức chênh mua bán là 450.000/lượng
Giá vàng tại DOJI giao dịch ở mức 55.100.000 - 55.400.000/lượng (mua vào - bán ra), giảm 350.000/lượng chiều mua và 450.000/lượng chiều bán. Chênh lệch mua bán là 300.000/lượng

Giá vàng thế giới


Giá vàng thế giới giao ngay giảm 1.67 USD/oz về mức 1861.09 USD/oz, tương đương giảm 0.09%
Giá vàng thế giới tương lai giảm 0.18% về mức 1865.1 USD/oz, tương đương giảm 3.3 USD/oz

Giá vàng thế giới đã giảm xuống mức thấp nhất trong vòng 2 tháng qua. Nguyên nhân chính do sự phục hồi mạnh mẽ của đồng USD, leo lên “đỉnh” của hơn 8 tuần nên đã gây áp lực lên giá vàng. Các nhà đầu tư đang thận trọng chờ đợi các động thái tiếp theo của các ngân hàng trung ương lớn, từ đó mới đưa ra quyết định mua vào hay tiếp tục bán ra với kim loại quý này."
251,1.0,08:35,54.7,55.2,25/09/2020,Giá vàng hôm nay ngày 25/9/2020: vàng tăng trở lại,"Giá vàng hôm nay ngày 25/9/2020 tăng từ 100.000 đến 260.000 đồng/lượng. Chênh lệch mua vào bán ra từ 340.000 đến 520.000 đồng/lượng.
Giá vàng trong nước


Giá vàng tại SJC mua vào ở mức 54.600.000/lượng, bán ra ở mức 55.120.000/lượng, tăng 150.000/lượng chiều mua và 100.000/lượng chiều bán. Giá chênh mua bán 520.000/lượng
Tại Bảo Tín Minh Châu, giá vàng tăng 260.000/lượng chiều mua lên mức 54.660.000/lượng, chiều bán tăng 110.000/lượng lên mức 55.000.000/lượng. Chênh lệch mua vào bán ra 340.000/lượng
Hệ thống PNJ niêm yết giá vàng ở mức 54.600.000/lượng mua vào và 55.100.000/lượng bán ra, tăng 100.000/lượng cả 2 chiều. Mức chênh mua bán 500.000/lượng
Tập đoàn Phú Quý giao dịch vàng ở mức 54.600.000 - 55.000.000/lượng (mua vào - bán ra), tăng 150.000/lượng chiều mua và 100.000/lượng chiều bán. Giá chênh mua vào bán ra 400.000/lượng
Tại DOJI, giá vàng mua vào bán ra lần lượt là 54.660.000 và 55.090.000/lượng, tăng 260.000/lượng chiều mua và 190.000/lượng chiều bán. Mức chênh lệch mua bán là 430.000/lượng

Giá vàng thế giới 


Giá vàng thế giới giao ngay ở mức 1868.2 USD/oz, tăng 0.05%, tương đương 0.89 USD/oz
Giá vàng thế giới tương lai giao dịch quanh mức 1870.8 USD/oz, giảm 6.1 USD/oz, tương đương 0.33%

Sau khi chạm mức thấp nhất 2 tháng, giá vàng thế giới đã đảo chiều tăng nhẹ trong bối cảnh Fed tái khẳng định tiếp tục giữ chính sách lãi suất thấp và duy trì tới khi lạm phát chạm mức mục tiêu là 2%."
